,year,sum,variable,timescale,region
0,2000,1708.0,BA_Total,yearly_jj,region_04
1,2001,32500.0,BA_Total,yearly_jj,region_04
2,2002,54277.0,BA_Total,yearly_jj,region_04
3,2003,50749.0,BA_Total,yearly_jj,region_04
4,2004,20522.0,BA_Total,yearly_jj,region_04
5,2005,61917.0,BA_Total,yearly_jj,region_04
6,2006,86208.0,BA_Total,yearly_jj,region_04
7,2007,96945.0,BA_Total,yearly_jj,region_04
8,2008,39619.0,BA_Total,yearly_jj,region_04
9,2009,20746.0,BA_Total,yearly_jj,region_04
10,2010,25305.0,BA_Total,yearly_jj,region_04
11,2011,39622.0,BA_Total,yearly_jj,region_04
12,2012,108977.0,BA_Total,yearly_jj,region_04
13,2013,38574.0,BA_Total,yearly_jj,region_04
14,2014,37101.0,BA_Total,yearly_jj,region_04
15,2015,60783.0,BA_Total,yearly_jj,region_04
16,2016,42764.0,BA_Total,yearly_jj,region_04
17,2017,100083.0,BA_Total,yearly_jj,region_04
18,2018,96083.0,BA_Total,yearly_jj,region_04
19,2019,24516.0,BA_Total,yearly_jj,region_04
20,2020,145029.0,BA_Total,yearly_jj,region_04
21,2021,108827.0,BA_Total,yearly_jj,region_04
22,2022,33104.0,BA_Total,yearly_jj,region_04
23,2023,1258.0,BA_Total,yearly_jj,region_04
