year,sum,variable,timescale,region
2002,4.187636602447012,Cem_Total,yearly,NCA
2003,5.812557711806628,Cem_Total,yearly,NCA
2004,3.842356201436835,Cem_Total,yearly,NCA
2005,8.27944022274313,Cem_Total,yearly,NCA
2006,5.414428754010614,Cem_Total,yearly,NCA
2007,5.452810606556469,Cem_Total,yearly,NCA
2008,6.850022903415854,Cem_Total,yearly,NCA
2009,4.561453168283222,Cem_Total,yearly,NCA
2010,2.574882115714208,Cem_Total,yearly,NCA
2011,17.109684658377244,Cem_Total,yearly,NCA
2012,7.137336593798747,Cem_Total,yearly,NCA
2013,6.276508338569674,Cem_Total,yearly,NCA
2014,1.7386648046901994,Cem_Total,yearly,NCA
2015,1.5153148070769473,Cem_Total,yearly,NCA
2016,3.9050578367662245,Cem_Total,yearly,NCA
2017,7.211464477483243,Cem_Total,yearly,NCA
2018,5.178210790734321,Cem_Total,yearly,NCA
2019,5.864465273288198,Cem_Total,yearly,NCA
2020,4.6547375549629315,Cem_Total,yearly,NCA
