year,sum,variable,timescale,region
2002,0.02258002712554187,Cem_Total,seasonal_mam,region_02
2003,0.004473088862835711,Cem_Total,seasonal_mam,region_02
2004,0.0055584479764985125,Cem_Total,seasonal_mam,region_02
2005,0.004922471677375363,Cem_Total,seasonal_mam,region_02
2006,0.0033895198228519217,Cem_Total,seasonal_mam,region_02
2007,0.0024625913064691626,Cem_Total,seasonal_mam,region_02
2008,0.00465571202829447,Cem_Total,seasonal_mam,region_02
2009,0.003870312841881417,Cem_Total,seasonal_mam,region_02
2010,0.015803428110087277,Cem_Total,seasonal_mam,region_02
2011,0.10855381540457783,Cem_Total,seasonal_mam,region_02
2012,0.006846937401673632,Cem_Total,seasonal_mam,region_02
2013,0.012315407179710103,Cem_Total,seasonal_mam,region_02
2014,0.010748253888589663,Cem_Total,seasonal_mam,region_02
2015,0.05980429640514171,Cem_Total,seasonal_mam,region_02
2016,0.23771167624597692,Cem_Total,seasonal_mam,region_02
2017,0.004584791016373699,Cem_Total,seasonal_mam,region_02
2018,0.016043199735133618,Cem_Total,seasonal_mam,region_02
2019,0.19243119939218248,Cem_Total,seasonal_mam,region_02
2020,0.0005899104494155565,Cem_Total,seasonal_mam,region_02
