year,sum,variable,timescale,region
2002,9.652003503122781,Cem_Total,seasonal_mam,SAS
2003,27.3556895135909,Cem_Total,seasonal_mam,SAS
2004,47.53206931316124,Cem_Total,seasonal_mam,SAS
2005,13.88865909411415,Cem_Total,seasonal_mam,SAS
2006,20.84623658479281,Cem_Total,seasonal_mam,SAS
2007,38.21681980658549,Cem_Total,seasonal_mam,SAS
2008,17.95505790008914,Cem_Total,seasonal_mam,SAS
2009,33.83462011760112,Cem_Total,seasonal_mam,SAS
2010,43.193595545016514,Cem_Total,seasonal_mam,SAS
2011,20.171552315228293,Cem_Total,seasonal_mam,SAS
2012,26.072569769063175,Cem_Total,seasonal_mam,SAS
2013,24.777121497806313,Cem_Total,seasonal_mam,SAS
2014,27.741592252170715,Cem_Total,seasonal_mam,SAS
2015,24.36185605911272,Cem_Total,seasonal_mam,SAS
2016,15.836341234784808,Cem_Total,seasonal_mam,SAS
2017,23.643987441882317,Cem_Total,seasonal_mam,SAS
2018,19.867089888067603,Cem_Total,seasonal_mam,SAS
2019,17.83061190869954,Cem_Total,seasonal_mam,SAS
2020,25.786989963864155,Cem_Total,seasonal_mam,SAS
