year,sum,variable,timescale,region
2002,19.231281547051562,Cem_Forest_NonForest,yearly_jj,SEA
2003,72.85552103785687,Cem_Forest_NonForest,yearly_jj,SEA
2004,26.253896728830966,Cem_Forest_NonForest,yearly_jj,SEA
2005,73.63317877516513,Cem_Forest_NonForest,yearly_jj,SEA
2006,18.205435050085967,Cem_Forest_NonForest,yearly_jj,SEA
2007,117.02768535957371,Cem_Forest_NonForest,yearly_jj,SEA
2008,14.097072655245194,Cem_Forest_NonForest,yearly_jj,SEA
2009,17.72739609078366,Cem_Forest_NonForest,yearly_jj,SEA
2010,60.762928648680685,Cem_Forest_NonForest,yearly_jj,SEA
2011,9.651571905783335,Cem_Forest_NonForest,yearly_jj,SEA
2012,29.12617857974048,Cem_Forest_NonForest,yearly_jj,SEA
2013,36.93853809825903,Cem_Forest_NonForest,yearly_jj,SEA
2014,23.76180902593736,Cem_Forest_NonForest,yearly_jj,SEA
2015,56.163009312196216,Cem_Forest_NonForest,yearly_jj,SEA
2016,95.5199388512049,Cem_Forest_NonForest,yearly_jj,SEA
2017,9.791882476038756,Cem_Forest_NonForest,yearly_jj,SEA
2018,6.852450136172795,Cem_Forest_NonForest,yearly_jj,SEA
2019,21.520960704115712,Cem_Forest_NonForest,yearly_jj,SEA
2020,76.91698054789933,Cem_Forest_NonForest,yearly_jj,SEA
