year,sum,variable,timescale,region
2002,0.39245488536474404,Cem_Total,yearly_jj,SSA
2003,0.6143736425544905,Cem_Total,yearly_jj,SSA
2004,0.1460375830890399,Cem_Total,yearly_jj,SSA
2005,0.13386827954081107,Cem_Total,yearly_jj,SSA
2006,0.05400433690689686,Cem_Total,yearly_jj,SSA
2007,0.037581684057162994,Cem_Total,yearly_jj,SSA
2008,0.028258917534409605,Cem_Total,yearly_jj,SSA
2009,0.01965114091853408,Cem_Total,yearly_jj,SSA
2010,0.023751623359365114,Cem_Total,yearly_jj,SSA
2011,5.4254894750808715e-05,Cem_Total,yearly_jj,SSA
2012,0.09150714528216163,Cem_Total,yearly_jj,SSA
2013,0.012425771640673435,Cem_Total,yearly_jj,SSA
2014,0.04887992244591094,Cem_Total,yearly_jj,SSA
2015,0.12563286357886147,Cem_Total,yearly_jj,SSA
2016,0.07648412597317068,Cem_Total,yearly_jj,SSA
2017,0.9093100267741655,Cem_Total,yearly_jj,SSA
2018,0.14598142529447442,Cem_Total,yearly_jj,SSA
2019,0.3518406610213248,Cem_Total,yearly_jj,SSA
2020,0.1750985620194273,Cem_Total,yearly_jj,SSA
