year,sum,variable,timescale,region
2002,30.607201271899683,Cem_Total,yearly_jj,AO
2003,143.3664692927218,Cem_Total,yearly_jj,AO
2004,150.8501275673872,Cem_Total,yearly_jj,AO
2005,140.94845068283695,Cem_Total,yearly_jj,AO
2006,142.2212676323169,Cem_Total,yearly_jj,AO
2007,128.73322694973618,Cem_Total,yearly_jj,AO
2008,124.66100300290543,Cem_Total,yearly_jj,AO
2009,127.5719779786467,Cem_Total,yearly_jj,AO
2010,131.04025728275587,Cem_Total,yearly_jj,AO
2011,132.70739924822908,Cem_Total,yearly_jj,AO
2012,155.98993084090515,Cem_Total,yearly_jj,AO
2013,109.76543293056486,Cem_Total,yearly_jj,AO
2014,118.81914477940092,Cem_Total,yearly_jj,AO
2015,123.53662552208151,Cem_Total,yearly_jj,AO
2016,134.50171762102312,Cem_Total,yearly_jj,AO
2017,123.67614738291284,Cem_Total,yearly_jj,AO
2018,132.8445927452246,Cem_Total,yearly_jj,AO
2019,117.67898482644144,Cem_Total,yearly_jj,AO
2020,142.8821188402181,Cem_Total,yearly_jj,AO
