year,sum,variable,timescale,region
2001,0.8760000000000001,BA_Forest_NonForest,yearly_jj,CM
2002,5.27,BA_Forest_NonForest,yearly_jj,CM
2003,8.279,BA_Forest_NonForest,yearly_jj,CM
2004,8.132000000000001,BA_Forest_NonForest,yearly_jj,CM
2005,5.380000000000001,BA_Forest_NonForest,yearly_jj,CM
2006,18.262999999999998,BA_Forest_NonForest,yearly_jj,CM
2007,9.067000000000002,BA_Forest_NonForest,yearly_jj,CM
2008,14.839999999999998,BA_Forest_NonForest,yearly_jj,CM
2009,6.95,BA_Forest_NonForest,yearly_jj,CM
2010,7.719000000000001,BA_Forest_NonForest,yearly_jj,CM
2011,4.4830000000000005,BA_Forest_NonForest,yearly_jj,CM
2012,6.8389999999999995,BA_Forest_NonForest,yearly_jj,CM
2013,9.39,BA_Forest_NonForest,yearly_jj,CM
2014,6.396,BA_Forest_NonForest,yearly_jj,CM
2015,4.6000000000000005,BA_Forest_NonForest,yearly_jj,CM
2016,5.088,BA_Forest_NonForest,yearly_jj,CM
2017,4.221000000000001,BA_Forest_NonForest,yearly_jj,CM
2018,4.609,BA_Forest_NonForest,yearly_jj,CM
2019,5.894,BA_Forest_NonForest,yearly_jj,CM
2020,11.947,BA_Forest_NonForest,yearly_jj,CM
2021,6.053000000000001,BA_Forest_NonForest,yearly_jj,CM
2022,5.03,BA_Forest_NonForest,yearly_jj,CM
2023,4.655,BA_Forest_NonForest,yearly_jj,CM
