year,sum,variable,timescale,region
2002,0.002436360849194397,Cem_Total,yearly_jj,SO
2003,0.25347346469341114,Cem_Total,yearly_jj,SO
2004,0.18846814490873873,Cem_Total,yearly_jj,SO
2005,0.066367297478706,Cem_Total,yearly_jj,SO
2006,0.027007774906392973,Cem_Total,yearly_jj,SO
2007,0.07884968524110475,Cem_Total,yearly_jj,SO
2008,0.07868471874343384,Cem_Total,yearly_jj,SO
2009,0.018881389297820038,Cem_Total,yearly_jj,SO
2010,0.08904932293700624,Cem_Total,yearly_jj,SO
2011,0.022692044681376238,Cem_Total,yearly_jj,SO
2012,0.0891228869135219,Cem_Total,yearly_jj,SO
2013,0.11475231314583534,Cem_Total,yearly_jj,SO
2014,0.08367711368320158,Cem_Total,yearly_jj,SO
2015,0.007275943255289022,Cem_Total,yearly_jj,SO
2016,0.011581459627556665,Cem_Total,yearly_jj,SO
2017,0.0,Cem_Total,yearly_jj,SO
2018,0.0,Cem_Total,yearly_jj,SO
2019,0.013366044287150956,Cem_Total,yearly_jj,SO
2020,0.011311658748914582,Cem_Total,yearly_jj,SO
