year,sum,variable,timescale,country
2002,0.010175197163558962,Cem_Total,yearly_jj,KOR
2003,0.0070615293107752835,Cem_Total,yearly_jj,KOR
2004,0.024940056485464317,Cem_Total,yearly_jj,KOR
2005,0.015053238625466796,Cem_Total,yearly_jj,KOR
2006,0.005783105636458784,Cem_Total,yearly_jj,KOR
2007,0.02032705231160193,Cem_Total,yearly_jj,KOR
2008,0.003972741620801971,Cem_Total,yearly_jj,KOR
2009,0.02652505581818946,Cem_Total,yearly_jj,KOR
2010,0.002038314398717056,Cem_Total,yearly_jj,KOR
2011,0.049422635320561834,Cem_Total,yearly_jj,KOR
2012,3.157927910665893e-05,Cem_Total,yearly_jj,KOR
2013,0.004804658472085834,Cem_Total,yearly_jj,KOR
2014,0.017493637809669848,Cem_Total,yearly_jj,KOR
2015,0.017135677691635178,Cem_Total,yearly_jj,KOR
2016,0.005318142278247208,Cem_Total,yearly_jj,KOR
2017,0.013677838955386957,Cem_Total,yearly_jj,KOR
2018,0.0005266118540339966,Cem_Total,yearly_jj,KOR
2019,0.004565786979428483,Cem_Total,yearly_jj,KOR
2020,0.028367981446727263,Cem_Total,yearly_jj,KOR
