year,sum,variable,timescale,country
2002,0.008908378098741013,Cem_Total,yearly,MKD
2003,0.006208300476961716,Cem_Total,yearly,MKD
2004,0.010451037638789,Cem_Total,yearly,MKD
2005,0.012152243082739501,Cem_Total,yearly,MKD
2006,0.0038395477002003482,Cem_Total,yearly,MKD
2007,0.29753052473059366,Cem_Total,yearly,MKD
2008,0.05654357548798923,Cem_Total,yearly,MKD
2009,0.00277354123630687,Cem_Total,yearly,MKD
2010,0.006867916477331696,Cem_Total,yearly,MKD
2011,0.074015358391234,Cem_Total,yearly,MKD
2012,0.07719047006346005,Cem_Total,yearly,MKD
2013,0.027758071280199893,Cem_Total,yearly,MKD
2014,0.0012582206390508118,Cem_Total,yearly,MKD
2015,0.019769921870948063,Cem_Total,yearly,MKD
2016,0.01970523475768117,Cem_Total,yearly,MKD
2017,0.0657969359549574,Cem_Total,yearly,MKD
2018,0.00978923847712503,Cem_Total,yearly,MKD
2019,0.06302896218195753,Cem_Total,yearly,MKD
2020,0.0034652653859830324,Cem_Total,yearly,MKD
