year,sum,variable,timescale,country
2002,0.0010095236113482056,Cem_Total,yearly_jj,JOR
2003,0.00182544398312912,Cem_Total,yearly_jj,JOR
2004,0.0010250003704881361,Cem_Total,yearly_jj,JOR
2005,0.002484672816782379,Cem_Total,yearly_jj,JOR
2006,0.0013704279143651123,Cem_Total,yearly_jj,JOR
2007,0.0,Cem_Total,yearly_jj,JOR
2008,0.0,Cem_Total,yearly_jj,JOR
2009,0.0006535484869267577,Cem_Total,yearly_jj,JOR
2010,0.00034634242776171876,Cem_Total,yearly_jj,JOR
2011,0.00020154027665197753,Cem_Total,yearly_jj,JOR
2012,0.001484137146504181,Cem_Total,yearly_jj,JOR
2013,0.0,Cem_Total,yearly_jj,JOR
2014,0.0,Cem_Total,yearly_jj,JOR
2015,0.0019516902232817688,Cem_Total,yearly_jj,JOR
2016,0.003655017971360046,Cem_Total,yearly_jj,JOR
2017,0.002356546713321381,Cem_Total,yearly_jj,JOR
2018,0.0,Cem_Total,yearly_jj,JOR
2019,0.0,Cem_Total,yearly_jj,JOR
2020,0.001689367751996002,Cem_Total,yearly_jj,JOR
