year,sum,variable,timescale,country
2002,2.8253397823321675,Cem_Total,yearly_jj,COL
2003,7.82655872175813,Cem_Total,yearly_jj,COL
2004,10.162278489982024,Cem_Total,yearly_jj,COL
2005,3.084767401653975,Cem_Total,yearly_jj,COL
2006,4.4650091347702485,Cem_Total,yearly_jj,COL
2007,11.445689156332206,Cem_Total,yearly_jj,COL
2008,5.639928267560854,Cem_Total,yearly_jj,COL
2009,3.0273691145475627,Cem_Total,yearly_jj,COL
2010,4.735908535834784,Cem_Total,yearly_jj,COL
2011,3.5453464024391312,Cem_Total,yearly_jj,COL
2012,2.4121010266241107,Cem_Total,yearly_jj,COL
2013,3.905328385903381,Cem_Total,yearly_jj,COL
2014,6.253684564333649,Cem_Total,yearly_jj,COL
2015,3.271753265660362,Cem_Total,yearly_jj,COL
2016,5.711621657950033,Cem_Total,yearly_jj,COL
2017,3.0419259493938227,Cem_Total,yearly_jj,COL
2018,11.26617259118017,Cem_Total,yearly_jj,COL
2019,4.6337347761129255,Cem_Total,yearly_jj,COL
2020,6.681943120980547,Cem_Total,yearly_jj,COL
