year,sum,variable,timescale,country
2002,0.0016391788322997743,Cem_Forest_NonForest,yearly_jj,JAM
2003,0.0019034852831852416,Cem_Forest_NonForest,yearly_jj,JAM
2004,0.0,Cem_Forest_NonForest,yearly_jj,JAM
2005,0.01240319300560937,Cem_Forest_NonForest,yearly_jj,JAM
2006,0.0017561591281275634,Cem_Forest_NonForest,yearly_jj,JAM
2007,0.000876243558475647,Cem_Forest_NonForest,yearly_jj,JAM
2008,0.0,Cem_Forest_NonForest,yearly_jj,JAM
2009,0.009566849160091309,Cem_Forest_NonForest,yearly_jj,JAM
2010,0.0016676402618894652,Cem_Forest_NonForest,yearly_jj,JAM
2011,0.0007040193154653931,Cem_Forest_NonForest,yearly_jj,JAM
2012,0.0005364809008900146,Cem_Forest_NonForest,yearly_jj,JAM
2013,0.0049370249895480806,Cem_Forest_NonForest,yearly_jj,JAM
2014,0.0,Cem_Forest_NonForest,yearly_jj,JAM
2015,0.0014611049268378829,Cem_Forest_NonForest,yearly_jj,JAM
2016,0.0008855208662939453,Cem_Forest_NonForest,yearly_jj,JAM
2017,0.0038775115420675967,Cem_Forest_NonForest,yearly_jj,JAM
2018,0.00011043426286279297,Cem_Forest_NonForest,yearly_jj,JAM
2019,0.004946267071845124,Cem_Forest_NonForest,yearly_jj,JAM
2020,0.000571304676531189,Cem_Forest_NonForest,yearly_jj,JAM
