year,sum,variable,timescale,country
2001,0.0,BA_Forest_NonForest,yearly,PRI
2002,0.0,BA_Forest_NonForest,yearly,PRI
2003,0.033,BA_Forest_NonForest,yearly,PRI
2004,0.003,BA_Forest_NonForest,yearly,PRI
2005,0.014,BA_Forest_NonForest,yearly,PRI
2006,0.004,BA_Forest_NonForest,yearly,PRI
2007,0.001,BA_Forest_NonForest,yearly,PRI
2008,0.001,BA_Forest_NonForest,yearly,PRI
2009,0.0,BA_Forest_NonForest,yearly,PRI
2010,0.01,BA_Forest_NonForest,yearly,PRI
2011,0.015,BA_Forest_NonForest,yearly,PRI
2012,0.005,BA_Forest_NonForest,yearly,PRI
2013,0.028,BA_Forest_NonForest,yearly,PRI
2014,0.002,BA_Forest_NonForest,yearly,PRI
2015,0.003,BA_Forest_NonForest,yearly,PRI
2016,0.0,BA_Forest_NonForest,yearly,PRI
2017,0.0,BA_Forest_NonForest,yearly,PRI
2018,0.0,BA_Forest_NonForest,yearly,PRI
2019,0.003,BA_Forest_NonForest,yearly,PRI
2020,0.0,BA_Forest_NonForest,yearly,PRI
2021,0.004,BA_Forest_NonForest,yearly,PRI
2022,0.0,BA_Forest_NonForest,yearly,PRI
2023,0.0,BA_Forest_NonForest,yearly,PRI
