year,sum,variable,timescale,region
2002,2.158517566822373,Cem_Total,yearly_jj,VE
2003,12.403804003079289,Cem_Total,yearly_jj,VE
2004,4.620785292068851,Cem_Total,yearly_jj,VE
2005,6.613472973140226,Cem_Total,yearly_jj,VE
2006,5.628017959953887,Cem_Total,yearly_jj,VE
2007,7.636720394012075,Cem_Total,yearly_jj,VE
2008,5.436233078497837,Cem_Total,yearly_jj,VE
2009,4.273446908986824,Cem_Total,yearly_jj,VE
2010,10.022308231258256,Cem_Total,yearly_jj,VE
2011,2.6343757302932147,Cem_Total,yearly_jj,VE
2012,2.6269662125602986,Cem_Total,yearly_jj,VE
2013,5.845472870588311,Cem_Total,yearly_jj,VE
2014,6.120709899497052,Cem_Total,yearly_jj,VE
2015,5.016913050499275,Cem_Total,yearly_jj,VE
2016,8.668241592821957,Cem_Total,yearly_jj,VE
2017,3.4089168505210314,Cem_Total,yearly_jj,VE
2018,7.341360414862634,Cem_Total,yearly_jj,VE
2019,11.68831184851307,Cem_Total,yearly_jj,VE
2020,13.315855233085262,Cem_Total,yearly_jj,VE
