year,sum,variable,timescale,country
2002,0.00011663904429742432,Cem_Forest_NonForest,yearly,LBR
2003,0.17593906131513454,Cem_Forest_NonForest,yearly,LBR
2004,0.08405671584639311,Cem_Forest_NonForest,yearly,LBR
2005,0.010680035837999846,Cem_Forest_NonForest,yearly,LBR
2006,0.41289037141810464,Cem_Forest_NonForest,yearly,LBR
2007,0.07415844186445737,Cem_Forest_NonForest,yearly,LBR
2008,0.09717773759194669,Cem_Forest_NonForest,yearly,LBR
2009,1.78882537715827,Cem_Forest_NonForest,yearly,LBR
2010,0.05525462871419496,Cem_Forest_NonForest,yearly,LBR
2011,0.1866934399623596,Cem_Forest_NonForest,yearly,LBR
2012,0.16340894128686376,Cem_Forest_NonForest,yearly,LBR
2013,0.12411038250673956,Cem_Forest_NonForest,yearly,LBR
2014,0.6321408432924503,Cem_Forest_NonForest,yearly,LBR
2015,2.274412070877756,Cem_Forest_NonForest,yearly,LBR
2016,0.11180080782786384,Cem_Forest_NonForest,yearly,LBR
2017,0.1467193463173287,Cem_Forest_NonForest,yearly,LBR
2018,0.07935152196286739,Cem_Forest_NonForest,yearly,LBR
2019,0.7528399403604409,Cem_Forest_NonForest,yearly,LBR
2020,0.09992084051102564,Cem_Forest_NonForest,yearly,LBR
