year,sum,variable,timescale,region
2002,0.7608407773636204,Cem_Total,seasonal_mam,CF
2003,2.12979214474328,Cem_Total,seasonal_mam,CF
2004,2.745627064874311,Cem_Total,seasonal_mam,CF
2005,0.912001913821952,Cem_Total,seasonal_mam,CF
2006,0.9645095499789647,Cem_Total,seasonal_mam,CF
2007,1.4236191148502217,Cem_Total,seasonal_mam,CF
2008,0.5776083699707797,Cem_Total,seasonal_mam,CF
2009,0.5688089711021657,Cem_Total,seasonal_mam,CF
2010,3.1565978294523855,Cem_Total,seasonal_mam,CF
2011,2.3585026439473173,Cem_Total,seasonal_mam,CF
2012,1.2005368633198432,Cem_Total,seasonal_mam,CF
2013,0.51346017339956,Cem_Total,seasonal_mam,CF
2014,0.2772828350260931,Cem_Total,seasonal_mam,CF
2015,0.3449486385925666,Cem_Total,seasonal_mam,CF
2016,0.08831071536771234,Cem_Total,seasonal_mam,CF
2017,0.6190257429240235,Cem_Total,seasonal_mam,CF
2018,0.30171981850042323,Cem_Total,seasonal_mam,CF
2019,0.40630035632978984,Cem_Total,seasonal_mam,CF
2020,1.380036930303051,Cem_Total,seasonal_mam,CF
